record_id,txn_date,fiscal_year,account,department,region,customer_name,customer_email,customer_phone,ssn,credit_card,address,invoice_id,revenue,cogs,gross_profit,operating_expense,net_income,tax_amount,cash_balance,ar_balance,ap_balance
7381,2022-02-18,2022,1131,41,South,Customer 07381,customer07381@example.com,212-555-8381,281-11-8381,5555-5555-5555-4444,"7381 Market St, Suite 281, New York, NY 10001",INV-007381,88097,51763,36334,15739,20595,4324,815957,22621,29049
7382,2023-03-19,2023,1132,42,East,Customer 07382,customer07382@example.com,212-555-8382,282-12-8382,3782-822463-10005,"7382 Market St, Suite 282, New York, NY 10001",INV-007382,88134,51786,36348,15758,20590,4323,816054,22662,29078
7383,2024-04-20,2024,1133,43,West,Customer 07383,customer07383@example.com,212-555-8383,283-13-8383,6011-0009-9013-9424,"7383 Market St, Suite 283, New York, NY 10001",INV-007383,88171,51809,36362,15777,20585,4322,816151,22703,29107
7384,2025-05-21,2025,1134,44,North,Customer 07384,customer07384@example.com,212-555-8384,284-14-8384,4111-1111-1111-1111,"7384 Market St, Suite 284, New York, NY 10001",INV-007384,88208,51832,36376,15796,20580,4321,816248,22744,29136
7385,2021-06-22,2021,1135,10,South,Customer 07385,customer07385@example.com,212-555-8385,285-15-8385,5555-5555-5555-4444,"7385 Market St, Suite 285, New York, NY 10001",INV-007385,88245,51855,36390,15815,20575,4320,816345,22785,29165
7386,2022-07-23,2022,1136,11,East,Customer 07386,customer07386@example.com,212-555-8386,286-16-8386,3782-822463-10005,"7386 Market St, Suite 286, New York, NY 10001",INV-007386,88282,51878,36404,15834,20570,4319,816442,22826,29194
7387,2023-08-24,2023,1137,12,West,Customer 07387,customer07387@example.com,212-555-8387,287-17-8387,6011-0009-9013-9424,"7387 Market St, Suite 287, New York, NY 10001",INV-007387,88319,51901,36418,15853,20565,4318,816539,22867,29223
7388,2024-09-25,2024,1138,13,North,Customer 07388,customer07388@example.com,212-555-8388,288-18-8388,4111-1111-1111-1111,"7388 Market St, Suite 288, New York, NY 10001",INV-007388,88356,51924,36432,15872,20560,4317,816636,22908,29252
7389,2025-10-26,2025,1139,14,South,Customer 07389,customer07389@example.com,212-555-8389,289-19-8389,5555-5555-5555-4444,"7389 Market St, Suite 289, New York, NY 10001",INV-007389,88393,51947,36446,15891,20555,4316,816733,22949,29281
7390,2021-11-27,2021,1140,15,East,Customer 07390,customer07390@example.com,212-555-8390,290-20-8390,3782-822463-10005,"7390 Market St, Suite 290, New York, NY 10001",INV-007390,88430,51970,36460,15910,20550,4315,816830,22990,29310
7391,2022-12-28,2022,1141,16,West,Customer 07391,customer07391@example.com,212-555-8391,291-21-8391,6011-0009-9013-9424,"7391 Market St, Suite 291, New York, NY 10001",INV-007391,88467,51993,36474,15929,20545,4314,816927,23031,29339
7392,2023-01-01,2023,1142,17,North,Customer 07392,customer07392@example.com,212-555-8392,292-22-8392,4111-1111-1111-1111,"7392 Market St, Suite 292, New York, NY 10001",INV-007392,88504,52016,36488,15948,20540,4313,817024,23072,29368
7393,2024-02-02,2024,1143,18,South,Customer 07393,customer07393@example.com,212-555-8393,293-23-8393,5555-5555-5555-4444,"7393 Market St, Suite 293, New York, NY 10001",INV-007393,88541,52039,36502,15967,20535,4312,817121,23113,29397
7394,2025-03-03,2025,1144,19,East,Customer 07394,customer07394@example.com,212-555-8394,294-24-8394,3782-822463-10005,"7394 Market St, Suite 294, New York, NY 10001",INV-007394,88578,52062,36516,15986,20530,4311,817218,23154,29426
7395,2021-04-04,2021,1145,20,West,Customer 07395,customer07395@example.com,212-555-8395,295-25-8395,6011-0009-9013-9424,"7395 Market St, Suite 295, New York, NY 10001",INV-007395,88615,52085,36530,16005,20525,4310,817315,23195,29455
7396,2022-05-05,2022,1146,21,North,Customer 07396,customer07396@example.com,212-555-8396,296-26-8396,4111-1111-1111-1111,"7396 Market St, Suite 296, New York, NY 10001",INV-007396,88652,52108,36544,16024,20520,4309,817412,23236,29484
7397,2023-06-06,2023,1147,22,South,Customer 07397,customer07397@example.com,212-555-8397,297-27-8397,5555-5555-5555-4444,"7397 Market St, Suite 297, New York, NY 10001",INV-007397,88689,52131,36558,16043,20515,4308,817509,23277,29513
7398,2024-07-07,2024,1148,23,East,Customer 07398,customer07398@example.com,212-555-8398,298-28-8398,3782-822463-10005,"7398 Market St, Suite 298, New York, NY 10001",INV-007398,88726,52154,36572,16062,20510,4307,817606,23318,29542
7399,2025-08-08,2025,1149,24,West,Customer 07399,customer07399@example.com,212-555-8399,299-29-8399,6011-0009-9013-9424,"7399 Market St, Suite 299, New York, NY 10001",INV-007399,88763,52177,36586,16081,20505,4306,817703,23359,29571
7400,2021-09-09,2021,1150,25,North,Customer 07400,customer07400@example.com,212-555-8400,300-30-8400,4111-1111-1111-1111,"7400 Market St, Suite 300, New York, NY 10001",INV-007400,88800,52200,36600,16100,20500,4305,817800,23400,29600
7401,2022-10-10,2022,1151,26,South,Customer 07401,customer07401@example.com,212-555-8401,301-31-8401,5555-5555-5555-4444,"7401 Market St, Suite 301, New York, NY 10001",INV-007401,88837,52223,36614,16119,20495,4303,817897,23441,29629
7402,2023-11-11,2023,1152,27,East,Customer 07402,customer07402@example.com,212-555-8402,302-32-8402,3782-822463-10005,"7402 Market St, Suite 302, New York, NY 10001",INV-007402,88874,52246,36628,16138,20490,4302,817994,23482,29658
7403,2024-12-12,2024,1153,28,West,Customer 07403,customer07403@example.com,212-555-8403,303-33-8403,6011-0009-9013-9424,"7403 Market St, Suite 303, New York, NY 10001",INV-007403,88911,52269,36642,16157,20485,4301,818091,23523,29687
7404,2025-01-13,2025,1154,29,North,Customer 07404,customer07404@example.com,212-555-8404,304-34-8404,4111-1111-1111-1111,"7404 Market St, Suite 304, New York, NY 10001",INV-007404,88948,52292,36656,16176,20480,4300,818188,23564,29716
7405,2021-02-14,2021,1155,30,South,Customer 07405,customer07405@example.com,212-555-8405,305-35-8405,5555-5555-5555-4444,"7405 Market St, Suite 305, New York, NY 10001",INV-007405,88985,52315,36670,16195,20475,4299,818285,23605,29745
7406,2022-03-15,2022,1156,31,East,Customer 07406,customer07406@example.com,212-555-8406,306-36-8406,3782-822463-10005,"7406 Market St, Suite 306, New York, NY 10001",INV-007406,89022,52338,36684,16214,20470,4298,818382,23646,29774
7407,2023-04-16,2023,1157,32,West,Customer 07407,customer07407@example.com,212-555-8407,307-37-8407,6011-0009-9013-9424,"7407 Market St, Suite 307, New York, NY 10001",INV-007407,89059,52361,36698,16233,20465,4297,818479,23687,29803
7408,2024-05-17,2024,1158,33,North,Customer 07408,customer07408@example.com,212-555-8408,308-38-8408,4111-1111-1111-1111,"7408 Market St, Suite 308, New York, NY 10001",INV-007408,89096,52384,36712,16252,20460,4296,818576,23728,29832
7409,2025-06-18,2025,1159,34,South,Customer 07409,customer07409@example.com,212-555-8409,309-39-8409,5555-5555-5555-4444,"7409 Market St, Suite 309, New York, NY 10001",INV-007409,89133,52407,36726,16271,20455,4295,818673,23769,29861
7410,2021-07-19,2021,1160,35,East,Customer 07410,customer07410@example.com,212-555-8410,310-40-8410,3782-822463-10005,"7410 Market St, Suite 310, New York, NY 10001",INV-007410,89170,52430,36740,16290,20450,4294,818770,23810,29890
7411,2022-08-20,2022,1161,36,West,Customer 07411,customer07411@example.com,212-555-8411,311-41-8411,6011-0009-9013-9424,"7411 Market St, Suite 311, New York, NY 10001",INV-007411,89207,52453,36754,16309,20445,4293,818867,23851,29919
7412,2023-09-21,2023,1162,37,North,Customer 07412,customer07412@example.com,212-555-8412,312-42-8412,4111-1111-1111-1111,"7412 Market St, Suite 312, New York, NY 10001",INV-007412,89244,52476,36768,16328,20440,4292,818964,23892,29948
7413,2024-10-22,2024,1163,38,South,Customer 07413,customer07413@example.com,212-555-8413,313-43-8413,5555-5555-5555-4444,"7413 Market St, Suite 313, New York, NY 10001",INV-007413,89281,52499,36782,16347,20435,4291,819061,23933,29977
7414,2025-11-23,2025,1164,39,East,Customer 07414,customer07414@example.com,212-555-8414,314-44-8414,3782-822463-10005,"7414 Market St, Suite 314, New York, NY 10001",INV-007414,89318,52522,36796,16366,20430,4290,819158,23974,30006
7415,2021-12-24,2021,1165,40,West,Customer 07415,customer07415@example.com,212-555-8415,315-45-8415,6011-0009-9013-9424,"7415 Market St, Suite 315, New York, NY 10001",INV-007415,89355,52545,36810,16385,20425,4289,819255,24015,30035
7416,2022-01-25,2022,1166,41,North,Customer 07416,customer07416@example.com,212-555-8416,316-46-8416,4111-1111-1111-1111,"7416 Market St, Suite 316, New York, NY 10001",INV-007416,89392,52568,36824,16404,20420,4288,819352,24056,30064
7417,2023-02-26,2023,1167,42,South,Customer 07417,customer07417@example.com,212-555-8417,317-47-8417,5555-5555-5555-4444,"7417 Market St, Suite 317, New York, NY 10001",INV-007417,89429,52591,36838,16423,20415,4287,819449,24097,30093
7418,2024-03-27,2024,1168,43,East,Customer 07418,customer07418@example.com,212-555-8418,318-48-8418,3782-822463-10005,"7418 Market St, Suite 318, New York, NY 10001",INV-007418,89466,52614,36852,16442,20410,4286,819546,24138,30122
7419,2025-04-28,2025,1169,44,West,Customer 07419,customer07419@example.com,212-555-8419,319-49-8419,6011-0009-9013-9424,"7419 Market St, Suite 319, New York, NY 10001",INV-007419,89503,52637,36866,16461,20405,4285,819643,24179,30151
7420,2021-05-01,2021,1170,10,North,Customer 07420,customer07420@example.com,212-555-8420,320-50-8420,4111-1111-1111-1111,"7420 Market St, Suite 320, New York, NY 10001",INV-007420,89540,52660,36880,16480,20400,4284,819740,24220,30180
7421,2022-06-02,2022,1171,11,South,Customer 07421,customer07421@example.com,212-555-8421,321-51-8421,5555-5555-5555-4444,"7421 Market St, Suite 321, New York, NY 10001",INV-007421,89577,52683,36894,16499,20395,4282,819837,24261,30209
7422,2023-07-03,2023,1172,12,East,Customer 07422,customer07422@example.com,212-555-8422,322-52-8422,3782-822463-10005,"7422 Market St, Suite 322, New York, NY 10001",INV-007422,89614,52706,36908,16518,20390,4281,819934,24302,30238
7423,2024-08-04,2024,1173,13,West,Customer 07423,customer07423@example.com,212-555-8423,323-53-8423,6011-0009-9013-9424,"7423 Market St, Suite 323, New York, NY 10001",INV-007423,89651,52729,36922,16537,20385,4280,820031,24343,30267
7424,2025-09-05,2025,1174,14,North,Customer 07424,customer07424@example.com,212-555-8424,324-54-8424,4111-1111-1111-1111,"7424 Market St, Suite 324, New York, NY 10001",INV-007424,89688,52752,36936,16556,20380,4279,820128,24384,30296
7425,2021-10-06,2021,1175,15,South,Customer 07425,customer07425@example.com,212-555-8425,325-55-8425,5555-5555-5555-4444,"7425 Market St, Suite 325, New York, NY 10001",INV-007425,89725,52775,36950,16575,20375,4278,820225,24425,30325
7426,2022-11-07,2022,1176,16,East,Customer 07426,customer07426@example.com,212-555-8426,326-56-8426,3782-822463-10005,"7426 Market St, Suite 326, New York, NY 10001",INV-007426,89762,52798,36964,16594,20370,4277,820322,24466,30354
7427,2023-12-08,2023,1177,17,West,Customer 07427,customer07427@example.com,212-555-8427,327-57-8427,6011-0009-9013-9424,"7427 Market St, Suite 327, New York, NY 10001",INV-007427,89799,52821,36978,16613,20365,4276,820419,24507,30383
7428,2024-01-09,2024,1178,18,North,Customer 07428,customer07428@example.com,212-555-8428,328-58-8428,4111-1111-1111-1111,"7428 Market St, Suite 328, New York, NY 10001",INV-007428,89836,52844,36992,16632,20360,4275,820516,24548,30412
7429,2025-02-10,2025,1179,19,South,Customer 07429,customer07429@example.com,212-555-8429,329-59-8429,5555-5555-5555-4444,"7429 Market St, Suite 329, New York, NY 10001",INV-007429,89873,52867,37006,16651,20355,4274,820613,24589,30441
7430,2021-03-11,2021,1180,20,East,Customer 07430,customer07430@example.com,212-555-8430,330-60-8430,3782-822463-10005,"7430 Market St, Suite 330, New York, NY 10001",INV-007430,89910,52890,37020,16670,20350,4273,820710,24630,30470
7431,2022-04-12,2022,1181,21,West,Customer 07431,customer07431@example.com,212-555-8431,331-61-8431,6011-0009-9013-9424,"7431 Market St, Suite 331, New York, NY 10001",INV-007431,89947,52913,37034,16689,20345,4272,820807,24671,30499
7432,2023-05-13,2023,1182,22,North,Customer 07432,customer07432@example.com,212-555-8432,332-62-8432,4111-1111-1111-1111,"7432 Market St, Suite 332, New York, NY 10001",INV-007432,89984,52936,37048,16708,20340,4271,820904,24712,30528
7433,2024-06-14,2024,1183,23,South,Customer 07433,customer07433@example.com,212-555-8433,333-63-8433,5555-5555-5555-4444,"7433 Market St, Suite 333, New York, NY 10001",INV-007433,90021,52959,37062,16727,20335,4270,821001,24753,30557
7434,2025-07-15,2025,1184,24,East,Customer 07434,customer07434@example.com,212-555-8434,334-64-8434,3782-822463-10005,"7434 Market St, Suite 334, New York, NY 10001",INV-007434,90058,52982,37076,16746,20330,4269,821098,24794,30586
7435,2021-08-16,2021,1185,25,West,Customer 07435,customer07435@example.com,212-555-8435,335-65-8435,6011-0009-9013-9424,"7435 Market St, Suite 335, New York, NY 10001",INV-007435,90095,53005,37090,16765,20325,4268,821195,24835,30615
7436,2022-09-17,2022,1186,26,North,Customer 07436,customer07436@example.com,212-555-8436,336-66-8436,4111-1111-1111-1111,"7436 Market St, Suite 336, New York, NY 10001",INV-007436,90132,53028,37104,16784,20320,4267,821292,24876,30644
7437,2023-10-18,2023,1187,27,South,Customer 07437,customer07437@example.com,212-555-8437,337-67-8437,5555-5555-5555-4444,"7437 Market St, Suite 337, New York, NY 10001",INV-007437,90169,53051,37118,16803,20315,4266,821389,24917,30673
7438,2024-11-19,2024,1188,28,East,Customer 07438,customer07438@example.com,212-555-8438,338-68-8438,3782-822463-10005,"7438 Market St, Suite 338, New York, NY 10001",INV-007438,90206,53074,37132,16822,20310,4265,821486,24958,30702
7439,2025-12-20,2025,1189,29,West,Customer 07439,customer07439@example.com,212-555-8439,339-69-8439,6011-0009-9013-9424,"7439 Market St, Suite 339, New York, NY 10001",INV-007439,90243,53097,37146,16841,20305,4264,821583,24999,30731
7440,2021-01-21,2021,1190,30,North,Customer 07440,customer07440@example.com,212-555-8440,340-70-8440,4111-1111-1111-1111,"7440 Market St, Suite 340, New York, NY 10001",INV-007440,90280,53120,37160,16860,20300,4263,821680,25040,30760
7441,2022-02-22,2022,1191,31,South,Customer 07441,customer07441@example.com,212-555-8441,341-71-8441,5555-5555-5555-4444,"7441 Market St, Suite 341, New York, NY 10001",INV-007441,90317,53143,37174,16879,20295,4261,821777,25081,30789
7442,2023-03-23,2023,1192,32,East,Customer 07442,customer07442@example.com,212-555-8442,342-72-8442,3782-822463-10005,"7442 Market St, Suite 342, New York, NY 10001",INV-007442,90354,53166,37188,16898,20290,4260,821874,25122,30818
7443,2024-04-24,2024,1193,33,West,Customer 07443,customer07443@example.com,212-555-8443,343-73-8443,6011-0009-9013-9424,"7443 Market St, Suite 343, New York, NY 10001",INV-007443,90391,53189,37202,16917,20285,4259,821971,25163,30847
7444,2025-05-25,2025,1194,34,North,Customer 07444,customer07444@example.com,212-555-8444,344-74-8444,4111-1111-1111-1111,"7444 Market St, Suite 344, New York, NY 10001",INV-007444,90428,53212,37216,16936,20280,4258,822068,25204,30876
7445,2021-06-26,2021,1195,35,South,Customer 07445,customer07445@example.com,212-555-8445,345-75-8445,5555-5555-5555-4444,"7445 Market St, Suite 345, New York, NY 10001",INV-007445,90465,53235,37230,16955,20275,4257,822165,25245,30905
7446,2022-07-27,2022,1196,36,East,Customer 07446,customer07446@example.com,212-555-8446,346-76-8446,3782-822463-10005,"7446 Market St, Suite 346, New York, NY 10001",INV-007446,90502,53258,37244,16974,20270,4256,822262,25286,30934
7447,2023-08-28,2023,1197,37,West,Customer 07447,customer07447@example.com,212-555-8447,347-77-8447,6011-0009-9013-9424,"7447 Market St, Suite 347, New York, NY 10001",INV-007447,90539,53281,37258,16993,20265,4255,822359,25327,30963
7448,2024-09-01,2024,1198,38,North,Customer 07448,customer07448@example.com,212-555-8448,348-78-8448,4111-1111-1111-1111,"7448 Market St, Suite 348, New York, NY 10001",INV-007448,90576,53304,37272,17012,20260,4254,822456,25368,30992
7449,2025-10-02,2025,1199,39,South,Customer 07449,customer07449@example.com,212-555-8449,349-79-8449,5555-5555-5555-4444,"7449 Market St, Suite 349, New York, NY 10001",INV-007449,90613,53327,37286,17031,20255,4253,822553,25409,31021
7450,2021-11-03,2021,1200,40,East,Customer 07450,customer07450@example.com,212-555-8450,350-80-8450,3782-822463-10005,"7450 Market St, Suite 350, New York, NY 10001",INV-007450,90650,53350,37300,17050,20250,4252,822650,25450,31050
7451,2022-12-04,2022,1201,41,West,Customer 07451,customer07451@example.com,212-555-8451,351-81-8451,6011-0009-9013-9424,"7451 Market St, Suite 351, New York, NY 10001",INV-007451,90687,53373,37314,17069,20245,4251,822747,25491,31079
7452,2023-01-05,2023,1202,42,North,Customer 07452,customer07452@example.com,212-555-8452,352-82-8452,4111-1111-1111-1111,"7452 Market St, Suite 352, New York, NY 10001",INV-007452,90724,53396,37328,17088,20240,4250,822844,25532,31108
7453,2024-02-06,2024,1203,43,South,Customer 07453,customer07453@example.com,212-555-8453,353-83-8453,5555-5555-5555-4444,"7453 Market St, Suite 353, New York, NY 10001",INV-007453,90761,53419,37342,17107,20235,4249,822941,25573,31137
7454,2025-03-07,2025,1204,44,East,Customer 07454,customer07454@example.com,212-555-8454,354-84-8454,3782-822463-10005,"7454 Market St, Suite 354, New York, NY 10001",INV-007454,90798,53442,37356,17126,20230,4248,823038,25614,31166
7455,2021-04-08,2021,1205,10,West,Customer 07455,customer07455@example.com,212-555-8455,355-85-8455,6011-0009-9013-9424,"7455 Market St, Suite 355, New York, NY 10001",INV-007455,90835,53465,37370,17145,20225,4247,823135,25655,31195
