Load ID,Pickup Date,Truck ID,Driver Name,Lane,Miles,Revenue USD,Est Cost USD,Profit USD,Profit Margin %
L001778,2025-05-05,T0343,Micah Smith,"Los Angeles, CA → Philadelphia, PA",2267,5032.74,3829.32,1203.42,23.91
L001779,2025-09-02,T0096,Reese Williams,"Seattle, WA → Richmond, VA",2289,4692.45,4123.34,569.11,12.13
L001780,2025-04-24,T0358,Kai Brown,"Kansas City, MO → Pittsburgh, PA",2464,5815.04,4248.24,1566.8,26.94
L001781,2025-03-27,T0142,Riley Hernandez,"Newark, NJ → Raleigh, NC",1518,3719.1,2689.83,1029.27,27.68
L001782,2025-05-23,T0301,Taylor Johnson,"Denver, CO → San Jose, CA",1842,4310.28,3179.01,1131.27,26.25
L001783,2025-07-19,T0241,Micah Martinez,"Denver, CO → Raleigh, NC",141,549.9,234.76,315.14,57.31
L001784,2025-06-30,T0383,Drew Jackson,"Los Angeles, CA → Milwaukee, WI",2125,4356.25,3825.38,530.87,12.19
L001785,2025-04-12,T0168,Kai Johnson,"Savannah, GA → Birmingham, AL",2354,5673.14,3954.94,1718.2,30.29
L001786,2025-04-11,T0377,Logan Williams,"Atlanta, GA → Cincinnati, OH",2309,5495.42,4595.06,900.36,16.38
L001787,2025-01-16,T0262,Riley Miller,"Houston, TX → Richmond, VA",681,1511.82,1251.02,260.8,17.25
L001788,2025-01-26,T0284,Harper Taylor,"Seattle, WA → Philadelphia, PA",2397,5225.46,3905.81,1319.65,25.25
L001789,2025-04-10,T0393,Harper Gonzalez,"Portland, OR → Milwaukee, WI",2316,4261.44,3906.3,355.14,8.33
L001790,2025-05-19,T0048,Hayden Gonzalez,"Phoenix, AZ → Salt Lake City, UT",2180,4381.8,4175.66,206.14,4.7
L001791,2025-05-08,T0105,Hayden Martin,"Memphis, TN → Cincinnati, OH",255,923.1,448.75,474.35,51.39
L001792,2025-01-06,T0253,Jesse Martinez,"San Antonio, TX → Jacksonville, FL",1340,2626.4,2063.65,562.75,21.43
L001793,2025-03-08,T0338,Harper Smith,"Columbus, OH → Pittsburgh, PA",751,1682.24,1475.48,206.76,12.29
L001794,2025-04-17,T0052,Jesse Gonzalez,"Denver, CO → Baltimore, MD",1531,2908.9,2840.3,68.6,2.36
L001795,2025-02-15,T0167,Jordan Gonzalez,"Portland, OR → Boise, ID",969,2422.5,1856.71,565.79,23.36
L001796,2025-03-06,T0290,Alex Martinez,"Portland, OR → Raleigh, NC",439,1229.2,866.92,362.28,29.47
L001797,2025-05-11,T0354,Alex Jackson,"Denver, CO → Raleigh, NC",836,1371.04,1391.54,-20.5,-1.5
L001798,2025-06-23,T0142,Taylor Williams,"Charlotte, NC → Richmond, VA",2113,3951.31,3903.84,47.47,1.2
L001799,2025-03-05,T0029,Emerson Rodriguez,"Dallas, TX → Pittsburgh, PA",2137,4872.36,3584.63,1287.73,26.43
L001800,2025-05-14,T0008,Reese Moore,"San Antonio, TX → Salt Lake City, UT",995,2159.15,1666.19,492.96,22.83
L001801,2025-03-06,T0160,Drew Jackson,"Denver, CO → Boise, ID",254,822.96,402.43,420.53,51.1
L001802,2025-05-31,T0262,Taylor Wilson,"Indianapolis, IN → Boise, ID",1746,3142.8,3213.4,-70.6,-2.25
L001803,2025-04-21,T0180,Finley Davis,"Miami, FL → Philadelphia, PA",2324,3741.64,4285.21,-543.57,-14.53
L001804,2025-08-11,T0380,Alex Williams,"Miami, FL → Salt Lake City, UT",1997,3894.15,3608.71,285.44,7.33
L001805,2025-06-20,T0240,Jesse Lopez,"Newark, NJ → Minneapolis, MN",861,1945.86,1611.22,334.64,17.2
L001806,2025-06-26,T0251,Alex Johnson,"Newark, NJ → San Jose, CA",1111,2310.88,2046.04,264.84,11.46
L001807,2025-02-27,T0292,Jordan Thomas,"Newark, NJ → Philadelphia, PA",2082,4164.0,4069.79,94.21,2.26
L001808,2025-06-13,T0255,Harper Martin,"Kansas City, MO → Cincinnati, OH",818,1725.98,1305.8,420.18,24.34
L001809,2025-07-14,T0042,Kai Martin,"Indianapolis, IN → Minneapolis, MN",2158,3949.14,3769.79,179.35,4.54
L001810,2025-03-10,T0045,Riley Thomas,"Atlanta, GA → Cincinnati, OH",2494,5636.44,4137.51,1498.93,26.59
L001811,2025-03-05,T0288,Logan Thomas,"San Antonio, TX → Norfolk, VA",2280,3898.8,4322.27,-423.47,-10.86
L001812,2025-07-16,T0260,Avery Thomas,"Phoenix, AZ → Baltimore, MD",1701,2721.6,3069.5,-347.9,-12.78
L001813,2025-06-22,T0144,Jordan Gonzalez,"Dallas, TX → New York, NY",407,1298.33,667.05,631.28,48.62
L001814,2025-03-03,T0158,Micah Martinez,"Savannah, GA → Birmingham, AL",1697,2901.87,3080.69,-178.82,-6.16
L001815,2025-04-13,T0340,Taylor Johnson,"Seattle, WA → Salt Lake City, UT",2484,4620.24,4739.75,-119.51,-2.59
L001816,2025-06-02,T0082,Reese Thomas,"Savannah, GA → New York, NY",2333,5319.24,3946.61,1372.63,25.8
L001817,2025-04-08,T0329,Harper Wilson,"Charlotte, NC → Pittsburgh, PA",1355,2831.95,2619.06,212.89,7.52
L001818,2025-07-17,T0272,Alex Johnson,"Seattle, WA → Jacksonville, FL",689,2129.01,1141.29,987.72,46.39
L001819,2025-04-10,T0343,Riley Garcia,"Los Angeles, CA → Tampa, FL",1697,3818.25,2733.33,1084.92,28.41
L001820,2025-09-12,T0259,Morgan Taylor,"Miami, FL → Milwaukee, WI",1978,4213.14,3786.44,426.7,10.13
L001821,2025-04-20,T0300,Drew Miller,"Portland, OR → San Diego, CA",1312,2663.36,2500.46,162.9,6.12
L001822,2025-07-20,T0179,Jordan Thomas,"Columbus, OH → Buffalo, NY",2147,4658.99,4525.28,133.71,2.87
L001823,2025-07-03,T0239,Kai Thomas,"Charlotte, NC → Jacksonville, FL",2485,5342.75,4463.5,879.25,16.46
L001824,2025-02-05,T0272,Harper Davis,"Houston, TX → Cincinnati, OH",421,1330.36,712.66,617.7,46.43
L001825,2025-08-29,T0358,Emerson Brown,"Phoenix, AZ → New York, NY",2113,4521.82,3944.06,577.76,12.78
L001826,2025-04-13,T0202,Casey Garcia,"Phoenix, AZ → Salt Lake City, UT",2019,3412.11,3745.62,-333.51,-9.77
L001827,2025-04-15,T0300,Hayden Garcia,"Columbus, OH → Richmond, VA",1621,2885.38,3035.91,-150.53,-5.22
L001828,2025-01-12,T0288,Alex Thomas,"Nashville, TN → Salt Lake City, UT",1255,2095.85,2327.12,-231.27,-11.03
L001829,2025-02-18,T0342,Rowan Taylor,"Boston, MA → San Jose, CA",1973,3768.43,3227.26,541.17,14.36
L001830,2025-01-12,T0232,Riley Garcia,"Chicago, IL → Orlando, FL",1506,2996.94,2807.82,189.12,6.31
L001831,2025-09-18,T0074,Taylor Moore,"Charlotte, NC → Buffalo, NY",2041,4714.71,3792.81,921.9,19.55
L001832,2025-08-02,T0016,Jesse Williams,"Kansas City, MO → Richmond, VA",1797,3629.94,3300.9,329.04,9.06
L001833,2025-09-05,T0181,Morgan Anderson,"Los Angeles, CA → San Jose, CA",2276,4005.76,3683.85,321.91,8.04
L001834,2025-08-07,T0386,Alex Thomas,"Columbus, OH → Jacksonville, FL",2056,3598.0,3453.58,144.42,4.01
L001835,2025-08-27,T0389,Jordan Davis,"Boston, MA → Salt Lake City, UT",1371,2563.77,2210.3,353.47,13.79
L001836,2025-01-14,T0116,Quinn Taylor,"Savannah, GA → Baltimore, MD",458,1401.48,872.98,528.5,37.71
L001837,2025-07-08,T0097,Jordan Miller,"Seattle, WA → Philadelphia, PA",2215,3743.35,4358.84,-615.49,-16.44
L001838,2025-07-24,T0189,Taylor Rodriguez,"Memphis, TN → Cincinnati, OH",381,1101.09,653.48,447.61,40.65
L001839,2025-06-23,T0123,Finley Taylor,"Boston, MA → New York, NY",2169,4489.83,3936.34,553.49,12.33
L001840,2025-01-05,T0389,Harper Davis,"San Antonio, TX → Salt Lake City, UT",1401,3152.25,2640.21,512.04,16.24
L001841,2025-07-16,T0198,Taylor Miller,"Dallas, TX → Norfolk, VA",1157,2568.54,2142.79,425.75,16.58
L001842,2025-05-07,T0111,Hayden Taylor,"Seattle, WA → Pittsburgh, PA",2282,4290.16,3691.3,598.86,13.96
L001843,2025-04-07,T0139,Morgan Anderson,"Memphis, TN → San Jose, CA",2101,4433.11,3460.04,973.07,21.95
L001844,2025-07-21,T0029,Taylor Gonzalez,"Kansas City, MO → Baltimore, MD",894,1770.12,1548.38,221.74,12.53
L001845,2025-05-18,T0050,Drew Rodriguez,"Savannah, GA → Pittsburgh, PA",797,2470.7,1404.37,1066.33,43.16
L001846,2025-08-02,T0249,Morgan Gonzalez,"Savannah, GA → Buffalo, NY",390,982.8,672.2,310.6,31.6
L001847,2025-01-03,T0120,Jesse Brown,"Dallas, TX → San Jose, CA",548,1331.64,1017.42,314.22,23.6
L001848,2025-02-18,T0248,Rowan Jackson,"Los Angeles, CA → Norfolk, VA",1806,3196.62,3277.46,-80.84,-2.53
L001849,2025-09-18,T0183,Morgan Taylor,"Columbus, OH → Louisville, KY",2121,4284.42,3687.22,597.2,13.94
L001850,2025-07-01,T0042,Harper Davis,"Dallas, TX → Baltimore, MD",2058,3766.14,3698.93,67.21,1.78
L001851,2025-01-13,T0170,Alex Johnson,"Chicago, IL → Boise, ID",1724,3189.4,2816.28,373.12,11.7
L001852,2025-09-15,T0019,Hayden Taylor,"Boston, MA → Birmingham, AL",780,2402.4,1220.5,1181.9,49.2
L001853,2025-03-20,T0343,Kai Thomas,"Miami, FL → Salt Lake City, UT",879,1670.1,1590.35,79.75,4.78
L001854,2025-08-08,T0182,Casey Garcia,"Nashville, TN → Raleigh, NC",1752,4257.36,3177.38,1079.98,25.37
L001855,2025-05-08,T0333,Rowan Gonzalez,"Los Angeles, CA → Birmingham, AL",2129,3619.3,3964.5,-345.2,-9.54
L001856,2025-07-19,T0395,Jesse Martin,"Miami, FL → New York, NY",389,1131.99,848.17,283.82,25.07
L001857,2025-08-24,T0213,Jesse Brown,"Phoenix, AZ → Salt Lake City, UT",1412,2372.16,2445.61,-73.45,-3.1
L001858,2025-08-27,T0205,Kai Garcia,"Seattle, WA → San Diego, CA",2125,4526.25,3399.78,1126.47,24.89
L001859,2025-07-20,T0351,Kai Johnson,"Kansas City, MO → Louisville, KY",931,1796.83,1564.17,232.66,12.95
L001860,2025-05-26,T0286,Logan Miller,"Indianapolis, IN → Milwaukee, WI",1444,3335.64,2365.02,970.62,29.1
L001861,2025-09-19,T0046,Logan Williams,"Phoenix, AZ → Buffalo, NY",1377,2643.84,2302.67,341.17,12.9
L001862,2025-05-28,T0029,Quinn Anderson,"Nashville, TN → Norfolk, VA",749,1865.01,1265.8,599.21,32.13
L001863,2025-09-11,T0229,Avery Jones,"Savannah, GA → Tampa, FL",2065,4728.85,3436.07,1292.78,27.34
L001864,2025-05-14,T0282,Hayden Lopez,"Los Angeles, CA → Norfolk, VA",992,2212.16,1668.09,544.07,24.59
L001865,2025-03-22,T0251,Logan Brown,"Kansas City, MO → Norfolk, VA",1999,4177.91,3087.37,1090.54,26.1
L001866,2025-02-16,T0314,Harper Smith,"Miami, FL → Minneapolis, MN",2032,4876.8,3601.42,1275.38,26.15
L001867,2025-07-22,T0109,Avery Martinez,"Memphis, TN → Cincinnati, OH",2287,5488.8,4378.35,1110.45,20.23
L001868,2025-04-09,T0020,Riley Hernandez,"Chicago, IL → Cincinnati, OH",301,884.94,548.86,336.08,37.98
L001869,2025-04-20,T0280,Riley Garcia,"Savannah, GA → Milwaukee, WI",740,1990.6,1288.65,701.95,35.26
L001870,2025-05-24,T0087,Drew Rodriguez,"Atlanta, GA → Milwaukee, WI",1846,3008.98,3175.32,-166.34,-5.53
L001871,2025-03-20,T0290,Kai Thomas,"Charlotte, NC → Minneapolis, MN",1085,1811.95,1930.34,-118.39,-6.53
L001872,2025-02-21,T0386,Alex Williams,"Atlanta, GA → Jacksonville, FL",2435,5064.8,4028.13,1036.67,20.47
L001873,2025-04-05,T0174,Finley Jones,"Kansas City, MO → Louisville, KY",1347,2707.47,2396.49,310.98,11.49
L001874,2025-05-14,T0088,Harper Williams,"Nashville, TN → San Jose, CA",491,1193.13,991.17,201.96,16.93
L001875,2025-01-28,T0281,Logan Miller,"Indianapolis, IN → Birmingham, AL",455,1060.15,851.74,208.41,19.66
L001876,2025-06-20,T0333,Jesse Gonzalez,"Denver, CO → Richmond, VA",1629,3600.09,2662.07,938.02,26.06
L001877,2025-06-27,T0136,Logan Williams,"Indianapolis, IN → Minneapolis, MN",1061,1877.97,1851.26,26.71,1.42
L001878,2025-01-21,T0295,Hayden Anderson,"Los Angeles, CA → San Jose, CA",578,1450.78,993.49,457.29,31.52
L001879,2025-07-01,T0051,Taylor Rodriguez,"Phoenix, AZ → Norfolk, VA",2175,3545.25,3749.8,-204.55,-5.77
L001880,2025-06-29,T0024,Drew Jones,"Newark, NJ → Norfolk, VA",2470,5730.4,4404.91,1325.49,23.13
L001881,2025-06-14,T0024,Quinn Martinez,"Kansas City, MO → Milwaukee, WI",1238,2315.06,2354.02,-38.96,-1.68
L001882,2025-08-13,T0276,Rowan Jackson,"Atlanta, GA → Raleigh, NC",2292,5454.96,4484.57,970.39,17.79
L001883,2025-05-11,T0039,Taylor Moore,"Los Angeles, CA → San Jose, CA",653,1776.16,1146.48,629.68,35.45
L001884,2025-06-15,T0182,Jesse Williams,"Columbus, OH → Baltimore, MD",143,523.38,243.15,280.23,53.54
L001885,2025-09-16,T0147,Riley Moore,"Los Angeles, CA → New York, NY",1774,3264.16,2971.79,292.37,8.96
L001886,2025-06-26,T0046,Rowan Rodriguez,"Nashville, TN → Philadelphia, PA",1800,3078.0,3023.69,54.31,1.76
L001887,2025-02-02,T0327,Riley Garcia,"Portland, OR → Pittsburgh, PA",1812,2971.68,3621.81,-650.13,-21.88
L001888,2025-06-11,T0152,Micah Rodriguez,"Indianapolis, IN → Louisville, KY",1539,3739.77,2304.82,1434.95,38.37
L001889,2025-04-29,T0016,Harper Davis,"Columbus, OH → Minneapolis, MN",2459,5458.98,4713.49,745.49,13.66
L001890,2025-01-17,T0242,Morgan Miller,"Kansas City, MO → Jacksonville, FL",1131,2058.42,1882.93,175.49,8.53
L001891,2025-05-10,T0184,Cameron Davis,"Houston, TX → Baltimore, MD",1165,2481.45,2205.96,275.49,11.1
L001892,2025-02-12,T0196,Quinn Thomas,"Chicago, IL → Baltimore, MD",2132,4370.6,3375.07,995.53,22.78
L001893,2025-07-12,T0279,Morgan Miller,"Kansas City, MO → Boise, ID",385,1108.8,738.61,370.19,33.39
L001894,2025-05-20,T0117,Jesse Williams,"Atlanta, GA → Milwaukee, WI",1773,3847.41,3315.42,531.99,13.83
L001895,2025-07-01,T0353,Micah Brown,"Miami, FL → New York, NY",1679,3912.07,3008.18,903.89,23.11
L001896,2025-09-01,T0199,Alex Thomas,"Memphis, TN → Baltimore, MD",1585,2646.95,2764.97,-118.02,-4.46
L001897,2025-08-27,T0278,Drew Miller,"Kansas City, MO → Philadelphia, PA",2396,4384.68,4219.39,165.29,3.77
L001898,2025-01-05,T0063,Alex Williams,"Los Angeles, CA → Louisville, KY",1312,3175.04,2390.0,785.04,24.73
L001899,2025-05-23,T0013,Kai Garcia,"Boston, MA → Louisville, KY",1432,2291.2,2668.6,-377.4,-16.47
L001900,2025-09-19,T0314,Finley Jones,"Columbus, OH → Baltimore, MD",1550,2805.5,2761.62,43.88,1.56
L001901,2025-04-20,T0055,Kai Garcia,"Kansas City, MO → San Jose, CA",2226,4563.3,3948.8,614.5,13.47
L001902,2025-07-30,T0005,Avery Anderson,"Kansas City, MO → Tampa, FL",886,2126.4,1776.06,350.34,16.48
L001903,2025-09-15,T0207,Kai Brown,"Nashville, TN → Philadelphia, PA",746,1835.16,1283.82,551.34,30.04
L001904,2025-02-25,T0382,Morgan Gonzalez,"Phoenix, AZ → Salt Lake City, UT",2235,4157.1,3510.43,646.67,15.56
L001905,2025-09-10,T0028,Drew Jackson,"Chicago, IL → Milwaukee, WI",1189,2496.9,2086.48,410.42,16.44
L001906,2025-05-09,T0153,Harper Hernandez,"Newark, NJ → San Jose, CA",1762,4034.98,2818.16,1216.82,30.16
L001907,2025-03-11,T0170,Harper Gonzalez,"Atlanta, GA → Buffalo, NY",2113,4416.17,3684.73,731.44,16.56
L001908,2025-01-28,T0072,Harper Miller,"Savannah, GA → Cincinnati, OH",963,2176.38,1673.2,503.18,23.12
L001909,2025-04-24,T0126,Reese Miller,"Denver, CO → Jacksonville, FL",876,1883.4,1598.91,284.49,15.11
L001910,2025-03-26,T0248,Logan Hernandez,"Miami, FL → New York, NY",2414,4755.58,4369.36,386.22,8.12
L001911,2025-06-19,T0056,Finley Martin,"Houston, TX → San Jose, CA",1822,3953.74,2927.99,1025.75,25.94
L001912,2025-08-21,T0237,Rowan Jackson,"Seattle, WA → Orlando, FL",371,972.02,743.79,228.23,23.48
L001913,2025-06-25,T0274,Finley Jackson,"Seattle, WA → Cincinnati, OH",896,1442.56,1679.86,-237.3,-16.45
L001914,2025-02-06,T0250,Morgan Jones,"Charlotte, NC → Birmingham, AL",659,1528.88,1113.07,415.81,27.2
L001915,2025-09-15,T0284,Rowan Brown,"Boston, MA → Cincinnati, OH",2340,5569.2,4067.23,1501.97,26.97
L001916,2025-09-07,T0279,Harper Rodriguez,"Houston, TX → San Jose, CA",1511,3445.08,2810.97,634.11,18.41
L001917,2025-07-14,T0227,Riley Miller,"Kansas City, MO → Norfolk, VA",1355,2913.25,2393.62,519.63,17.84
L001918,2025-08-24,T0215,Finley Lopez,"Newark, NJ → Tampa, FL",1199,2997.5,2018.53,978.97,32.66
L001919,2025-06-05,T0309,Taylor Miller,"Savannah, GA → Orlando, FL",951,1531.11,1613.18,-82.07,-5.36
L001920,2025-04-06,T0071,Avery Thomas,"Memphis, TN → Norfolk, VA",1449,2984.94,2572.9,412.04,13.8
L001921,2025-07-29,T0347,Emerson Williams,"Indianapolis, IN → Raleigh, NC",1638,3865.68,2543.56,1322.12,34.2
L001922,2025-05-23,T0054,Alex Martin,"Los Angeles, CA → Buffalo, NY",1148,2341.92,1936.36,405.56,17.32
L001923,2025-07-30,T0378,Quinn Williams,"Newark, NJ → Tampa, FL",1572,3285.48,2664.56,620.92,18.9
L001924,2025-01-31,T0201,Hayden Moore,"Phoenix, AZ → San Diego, CA",259,813.26,435.95,377.31,46.4
L001925,2025-08-06,T0266,Finley Taylor,"Houston, TX → Raleigh, NC",2337,5468.58,4035.81,1432.77,26.2
L001926,2025-05-19,T0163,Hayden Anderson,"San Antonio, TX → Birmingham, AL",1876,3414.32,3240.63,173.69,5.09
L001927,2025-05-07,T0290,Casey Gonzalez,"Portland, OR → Orlando, FL",1951,3921.51,3472.08,449.43,11.46
L001928,2025-01-05,T0037,Micah Wilson,"Denver, CO → Louisville, KY",2091,5081.13,3684.95,1396.18,27.48
L001929,2025-06-11,T0188,Rowan Jackson,"Portland, OR → Jacksonville, FL",1169,2630.25,2175.96,454.29,17.27
L001930,2025-04-11,T0147,Micah Rodriguez,"Houston, TX → Tampa, FL",1799,3202.22,2810.28,391.94,12.24
L001931,2025-02-16,T0348,Rowan Gonzalez,"Indianapolis, IN → Jacksonville, FL",1921,3188.86,3105.74,83.12,2.61
L001932,2025-05-14,T0216,Alex Martinez,"Denver, CO → Cincinnati, OH",770,1994.3,1471.52,522.78,26.21
L001933,2025-08-13,T0337,Logan Lopez,"Phoenix, AZ → Richmond, VA",1671,3759.75,2930.29,829.46,22.06
L001934,2025-04-08,T0014,Alex Thomas,"Nashville, TN → Orlando, FL",1606,3950.76,2650.92,1299.84,32.9
L001935,2025-07-31,T0385,Kai Martinez,"Seattle, WA → New York, NY",2083,4228.49,3668.24,560.25,13.25
L001936,2025-02-24,T0331,Taylor Moore,"Columbus, OH → Jacksonville, FL",1249,2310.65,2419.6,-108.95,-4.72
L001937,2025-08-05,T0098,Reese Thomas,"Newark, NJ → San Jose, CA",922,1678.04,1653.2,24.84,1.48
L001938,2025-08-17,T0333,Jesse Martin,"Columbus, OH → Baltimore, MD",1346,2772.76,2320.61,452.15,16.31
L001939,2025-05-23,T0317,Jesse Gonzalez,"Portland, OR → Tampa, FL",2251,4704.59,3766.7,937.89,19.94
L001940,2025-04-20,T0128,Finley Jackson,"Nashville, TN → Buffalo, NY",1739,4295.33,2907.04,1388.29,32.32
L001941,2025-04-07,T0286,Quinn Williams,"Columbus, OH → Boise, ID",1566,3382.56,2981.99,400.57,11.84
L001942,2025-08-04,T0068,Jesse Gonzalez,"Charlotte, NC → Richmond, VA",2088,4259.52,3648.24,611.28,14.35
L001943,2025-02-17,T0293,Harper Davis,"Columbus, OH → Raleigh, NC",1876,4371.08,3375.85,995.23,22.77
L001944,2025-05-09,T0295,Jesse Brown,"Columbus, OH → San Diego, CA",2331,4125.87,4124.52,1.35,0.03
L001945,2025-01-01,T0118,Hayden Lopez,"Atlanta, GA → Buffalo, NY",1567,2663.9,2906.31,-242.41,-9.1
L001946,2025-01-30,T0023,Alex Johnson,"Savannah, GA → Louisville, KY",649,1447.27,1181.78,265.49,18.34
L001947,2025-02-13,T0178,Emerson Rodriguez,"Houston, TX → Boise, ID",508,1457.96,820.83,637.13,43.7
L001948,2025-02-24,T0137,Drew Rodriguez,"Dallas, TX → San Jose, CA",1517,3185.7,2455.16,730.54,22.93
L001949,2025-01-03,T0313,Jordan Taylor,"Nashville, TN → Minneapolis, MN",1874,4628.78,3091.38,1537.4,33.21
L001950,2025-05-26,T0045,Hayden Gonzalez,"Newark, NJ → Philadelphia, PA",500,1305.0,961.59,343.41,26.32
L001951,2025-07-01,T0152,Hayden Moore,"Dallas, TX → Jacksonville, FL",2018,4096.54,3610.43,486.11,11.87
L001952,2025-09-08,T0032,Emerson Taylor,"Savannah, GA → Buffalo, NY",1305,2362.05,2304.59,57.46,2.43
L001953,2025-06-04,T0133,Jesse Martin,"Los Angeles, CA → Norfolk, VA",702,2098.98,1353.67,745.31,35.51
L001954,2025-07-27,T0251,Finley Martin,"Columbus, OH → Jacksonville, FL",1328,2509.92,2249.66,260.26,10.37
L001955,2025-02-03,T0161,Morgan Jones,"Houston, TX → Tampa, FL",2291,5338.03,4301.84,1036.19,19.41
L001956,2025-07-17,T0132,Harper Gonzalez,"Memphis, TN → Birmingham, AL",2081,3724.99,3754.43,-29.44,-0.79
L001957,2025-05-17,T0369,Taylor Johnson,"Charlotte, NC → Milwaukee, WI",1948,4051.84,3290.21,761.63,18.8
L001958,2025-08-24,T0252,Drew Jackson,"Newark, NJ → Pittsburgh, PA",679,1527.75,1127.68,400.07,26.19
L001959,2025-03-13,T0175,Jesse Williams,"Los Angeles, CA → Jacksonville, FL",1408,2266.88,2443.65,-176.77,-7.8
L001960,2025-01-09,T0215,Finley Jones,"Seattle, WA → Salt Lake City, UT",836,1772.32,1478.44,293.88,16.58
L001961,2025-09-01,T0331,Drew Garcia,"Columbus, OH → New York, NY",912,1495.68,1816.43,-320.75,-21.45
L001962,2025-08-02,T0378,Alex Thomas,"Nashville, TN → Salt Lake City, UT",2285,5369.75,3883.26,1486.49,27.68
L001963,2025-03-18,T0048,Morgan Jones,"Los Angeles, CA → Orlando, FL",684,1641.6,1099.21,542.39,33.04
L001964,2025-07-26,T0068,Kai Hernandez,"Memphis, TN → Milwaukee, WI",2119,4767.75,3377.68,1390.07,29.16
L001965,2025-04-05,T0324,Logan Miller,"Atlanta, GA → Norfolk, VA",828,1896.12,1506.94,389.18,20.52
L001966,2025-06-30,T0288,Harper Gonzalez,"Indianapolis, IN → San Diego, CA",228,841.32,430.42,410.9,48.84
L001967,2025-08-13,T0014,Jesse Martinez,"Houston, TX → Birmingham, AL",1736,2933.84,3306.33,-372.49,-12.7
L001968,2025-05-05,T0037,Alex Martin,"Los Angeles, CA → Orlando, FL",469,1102.15,913.64,188.51,17.1
L001969,2025-05-31,T0335,Jordan Moore,"Phoenix, AZ → San Diego, CA",1998,3456.54,3655.84,-199.3,-5.77
L001970,2025-03-21,T0364,Finley Jackson,"Newark, NJ → Pittsburgh, PA",1358,2186.38,2841.94,-655.56,-29.98
L001971,2025-05-29,T0368,Reese Garcia,"Savannah, GA → San Diego, CA",397,901.19,615.35,285.84,31.72
L001972,2025-03-01,T0066,Quinn Anderson,"San Antonio, TX → New York, NY",1848,4084.08,3245.18,838.9,20.54
L001973,2025-06-19,T0290,Harper Davis,"Kansas City, MO → New York, NY",588,1675.8,1135.82,539.98,32.22
L001974,2025-07-13,T0308,Kai Hernandez,"Houston, TX → Tampa, FL",980,2342.2,1734.38,607.82,25.95
L001975,2025-07-10,T0315,Emerson Rodriguez,"Atlanta, GA → Minneapolis, MN",1012,1862.08,1760.73,101.35,5.44
L001976,2025-09-10,T0088,Jordan Thomas,"Portland, OR → Birmingham, AL",2416,5677.6,4023.69,1653.91,29.13
L001977,2025-06-27,T0293,Kai Wilson,"Memphis, TN → Salt Lake City, UT",1367,2734.0,2603.52,130.48,4.77
L001978,2025-03-28,T0217,Drew Brown,"Dallas, TX → Richmond, VA",1617,3783.78,2684.14,1099.64,29.06
L001979,2025-01-22,T0054,Reese Thomas,"Portland, OR → Jacksonville, FL",2202,3699.36,4243.65,-544.29,-14.71
L001980,2025-04-06,T0138,Morgan Gonzalez,"Dallas, TX → Milwaukee, WI",684,1949.4,1166.09,783.31,40.18
L001981,2025-04-10,T0277,Rowan Taylor,"Boston, MA → Raleigh, NC",1289,2964.7,2525.3,439.4,14.82
L001982,2025-05-24,T0280,Avery Jones,"Atlanta, GA → San Diego, CA",123,484.62,209.16,275.46,56.84
L001983,2025-08-14,T0106,Jesse Lopez,"Miami, FL → Pittsburgh, PA",1332,2424.24,2298.11,126.13,5.2
